ranker,player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
424,Mateusz Klich,pl POL,MFFW,D.C. United,32,1990,30.2,143,4.74,79,50,3,7,4,0,13,0.43,9,3,0,1,0,0,Matches
425,Jonathan Klinsmann,us USA,GK,LA Galaxy,25,1997,9.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
426,Žan Kolmanič,si SVN,DF,Austin,22,2000,4.7,8,1.69,7,0,1,0,0,0,1,0.21,1,0,0,0,0,0,Matches
427,Amet Korca,us USA,DF,FC Dallas,22,2000,1.7,1,0.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
428,Georgios Koutsias,gr GRE,FWMF,Chicago Fire,18,2004,11.3,12,1.06,6,0,4,1,1,0,4,0.35,2,0,2,0,0,0,Matches
429,Sebastian Kowalczyk,pl POL,FWMF,Houston Dynamo,24,1998,3.9,9,2.30,7,1,0,0,1,0,3,0.77,3,0,0,0,0,0,Matches
430,Filip Krastev,bg BUL,MF,LAFC,21,2001,1.8,7,3.99,4,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
431,Damir Kreilach,hr CRO,FWMF,Real Salt Lake,33,1989,14.6,24,1.64,14,0,1,5,4,0,5,0.34,1,0,0,4,0,0,Matches
432,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,31,1991,23.5,13,0.55,12,0,0,0,0,1,3,0.13,3,0,0,0,0,0,Matches
433,Theodore Ku-Dipietro,us USA,FWMF,D.C. United,21,2002,13.0,45,3.47,28,0,12,3,1,1,5,0.39,3,0,1,0,0,1,Matches
434,Yuya Kubo,jp JPN,MFFW,FC Cincinnati,29,1993,11.9,34,2.85,23,2,2,5,1,1,4,0.34,3,0,0,1,0,0,Matches
435,Jojea Kwizera,rw RWA,DF,CF Montréal,24,1999,1.5,5,3.38,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
436,Mathías Laborda,uy URU,DF,Vancouver W'caps,23,1999,17.1,23,1.35,16,2,1,3,0,1,1,0.06,0,0,0,0,0,1,Matches
437,Kevon Lambert,jm JAM,DF,Real Salt Lake,25,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
438,Lassi Lappalainen,fi FIN,DFFW,CF Montréal,24,1998,11.5,34,2.97,28,1,1,1,1,2,5,0.44,3,0,1,0,1,0,Matches
439,Oliver Larraz,us USA,MF,Colorado Rapids,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
440,Richie Laryea,ca CAN,DF,Toronto FC,28,1995,17.9,38,2.12,20,0,7,2,8,1,6,0.34,4,0,0,0,2,0,Matches
441,Richie Laryea,ca CAN,FWDF,Vancouver W'caps,28,1995,10.5,31,2.94,18,1,1,3,8,0,6,0.57,4,0,0,1,1,0,Matches
442,Ariel Lassiter,cr CRC,FWMF,Inter Miami,28,1994,1.7,9,5.40,4,0,1,1,2,1,0,0.00,0,0,0,0,0,0,Matches
443,Ariel Lassiter,cr CRC,DFMF,CF Montréal,28,1994,17.7,43,2.42,26,9,3,3,1,1,5,0.28,3,0,0,2,0,0,Matches
444,Kemar Lawrence,jm JAM,DF,Minnesota Utd,30,1992,12.4,16,1.29,14,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
445,Randall Leal,cr CRC,MFFW,Nashville SC,26,1997,12.7,32,2.52,26,2,3,0,0,1,2,0.16,0,0,2,0,0,0,Matches
446,Richy Ledezma,us USA,MFFW,NYCFC,22,2000,13.2,49,3.72,38,5,1,3,2,0,7,0.53,4,1,0,1,1,0,Matches
447,Kelvin Leerdam,sr SUR,DF,LA Galaxy,32,1990,13.4,13,0.97,11,2,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
448,Tim Leibold,de GER,DF,Sporting KC,29,1993,9.7,41,4.24,36,0,2,2,1,0,6,0.62,6,0,0,0,0,0,Matches
449,Brooks Lennon,us USA,DF,Atlanta Utd,25,1997,32.0,99,3.09,62,33,3,1,0,0,13,0.41,9,4,0,0,0,0,Matches
450,Jonathan Lewis,us USA,FWMF,Colorado Rapids,25,1997,13.2,35,2.64,23,0,5,2,5,0,2,0.15,2,0,0,0,0,0,Matches
Rk
451,Danny Leyva,us USA,MF,Colorado Rapids,19,2003,7.1,20,2.83,16,0,0,0,3,1,0,0.00,0,0,0,0,0,0,Matches
452,Danny Leyva,us USA,MFFW,Seattle Sounders,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
453,Nick Lima,us USA,DF,Austin,28,1994,27.0,66,2.45,46,15,0,2,3,0,8,0.30,5,2,0,1,0,0,Matches
454,Jaylin Lindsey,us USA,DF,Charlotte,22,2000,14.5,21,1.45,18,2,0,0,0,1,5,0.34,5,0,0,0,0,0,Matches
455,Sebastian Lletget,us USA,MFFW,FC Dallas,30,1992,12.9,31,2.41,25,2,0,0,3,1,3,0.23,3,0,0,0,0,0,Matches
456,Saba Lobzhanidze,ge GEO,FW,Atlanta Utd,28,1994,5.2,20,3.88,18,1,0,1,0,0,6,1.16,6,0,0,0,0,0,Matches
457,Robin Lod,fi FIN,MFFW,Minnesota Utd,29,1993,10.0,34,3.41,24,0,7,2,1,0,3,0.30,2,0,0,1,0,0,Matches
458,Nicolás Lodeiro,uy URU,MFFW,Seattle Sounders,33,1989,27.5,135,4.90,91,34,1,1,7,1,12,0.44,11,1,0,0,0,0,Matches
459,Jasper Löffelsend,de GER,MF,Real Salt Lake,25,1997,12.6,28,2.23,24,0,1,0,1,2,4,0.32,4,0,0,0,0,0,Matches
460,Aaron Long,us USA,DF,LAFC,30,1992,16.9,14,0.83,12,0,0,1,0,1,2,0.12,2,0,0,0,0,0,Matches
461,Erik López,py PAR,FWMF,Atlanta Utd,21,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
462,Marvin Loría,cr CRC,FWMF,Portland Timbers,25,1997,8.4,12,1.42,10,0,1,0,0,1,1,0.12,1,0,0,0,0,0,Matches
463,Daniel Lovitz,us USA,DF,Nashville SC,31,1991,31.6,64,2.03,49,12,1,1,0,1,6,0.19,4,2,0,0,0,0,Matches
464,Damion Lowe,jm JAM,DF,Philadelphia Union,29,1993,13.7,8,0.58,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
465,Eduard Löwen,de GER,MF,St. Louis,26,1997,25.6,132,5.14,71,31,10,9,10,1,19,0.74,12,6,1,0,0,0,Matches
466,Favian Loyola,cl CHI,MF,Orlando City,17,2005,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
467,Diego Luna,us USA,MFFW,Real Salt Lake,19,2003,13.3,65,4.89,53,4,7,0,0,1,4,0.30,4,0,0,0,0,0,Matches
468,Adam Lundqvist,se SWE,DFMF,Austin,28,1994,9.6,18,1.88,10,5,1,1,0,1,2,0.21,2,0,0,0,0,0,Matches
469,Benjamin Lundt,de GER,GK,St. Louis,27,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
470,Luquinhas,br BRA,MFFW,NY Red Bulls,26,1996,22.2,87,3.91,61,1,8,4,12,1,7,0.31,5,0,0,1,1,0,Matches
471,Jack Lynn,us USA,MFFW,Orlando City,23,2000,0.4,2,5.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
472,Larrys Mabiala,cd COD,DF,Portland Timbers,35,1987,9.8,3,0.31,1,0,0,2,0,0,1,0.10,0,0,0,1,0,0,Matches
473,Aimé Mabika,zm ZAM,DF,Toronto FC,24,1998,16.8,4,0.24,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
474,Zac MacMath,us USA,GK,Real Salt Lake,31,1991,27.5,10,0.36,10,0,0,0,0,0,3,0.11,3,0,0,0,0,0,Matches
475,Lukas MacNaughton,ca CAN,DF,Toronto FC,27,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
476,Lukas MacNaughton,ca CAN,DF,Nashville SC,27,1995,11.9,12,1.00,4,5,0,2,1,0,1,0.08,0,0,0,0,1,0,Matches
477,Talles Magno,br BRA,FW,NYCFC,20,2002,21.2,64,3.02,48,0,4,7,4,1,6,0.28,4,0,0,1,1,0,Matches
478,Jack Maher,us USA,DF,Nashville SC,23,1999,32.0,15,0.47,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
479,Cassius Mailula,za RSA,FWMF,Toronto FC,21,2001,0.8,1,1.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
480,Christian Makoun,ve VEN,DFMF,NE Revolution,22,2000,5.4,5,0.92,3,1,1,0,0,0,1,0.18,1,0,0,0,0,0,Matches
481,Adilson Malanda,fr FRA,DF,Charlotte,21,2001,28.5,11,0.39,10,0,0,1,0,0,2,0.07,2,0,0,0,0,0,Matches
482,Denil Maldonado,hn HON,DF,LAFC,24,1998,18.6,15,0.81,11,2,0,0,0,2,2,0.11,2,0,0,0,0,0,Matches
483,Machop Malual,ss SSD,FWMF,Atlanta Utd,24,1998,5.2,18,3.45,10,0,5,1,2,0,2,0.38,1,0,0,1,0,0,Matches
484,Elias Manoel,br BRA,FW,NY Red Bulls,21,2001,18.4,41,2.23,29,0,6,4,1,1,6,0.33,5,0,1,0,0,0,Matches
485,J.T. Marcinkowski,us USA,GK,SJ Earthquakes,25,1997,12.4,2,0.16,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
486,Paul Marie,fr FRA,DF,SJ Earthquakes,27,1995,22.3,38,1.71,28,1,4,2,3,0,3,0.13,3,0,0,0,0,0,Matches
487,Anthony Markanich,ph PHI,DF,Colorado Rapids,23,1999,3.8,9,2.38,6,1,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
488,Anthony Markanich,ph PHI,DF,St. Louis,23,1999,7.3,13,1.78,11,1,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches
489,George Marks,us USA,GK,Charlotte,23,1999,7.0,2,0.29,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
490,Mikael Marques,se SWE,MF,Minnesota Utd,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
491,Jahkeele Marshall-Rutty,ca CAN,MFDF,Toronto FC,18,2004,12.8,24,1.88,18,0,1,2,2,1,1,0.08,1,0,0,0,0,0,Matches
492,Alonso Martínez,cr CRC,FWDF,NYCFC,24,1998,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
493,José Martínez,es ESP,DF,FC Dallas,29,1993,15.9,8,0.50,6,1,0,1,0,0,2,0.13,2,0,0,0,0,0,Matches
494,Josef Martínez,ve VEN,FW,Inter Miami,29,1993,19.3,28,1.45,19,0,0,7,2,0,3,0.16,1,0,0,2,0,0,Matches
495,Luís Martins,pt POR,DF,Vancouver W'caps,30,1992,18.0,31,1.72,19,8,1,2,0,1,1,0.06,1,0,0,0,0,0,Matches
496,Thiago Martins,br BRA,DF,NYCFC,27,1995,24.3,17,0.70,16,0,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
497,Alexandru Mățan,ro ROU,MFFW,Columbus Crew,23,1999,25.2,84,3.34,54,9,7,6,6,2,13,0.52,10,1,1,0,1,0,Matches
498,Jimmy Maurer,us USA,GK,FC Dallas,34,1988,4.8,1,0.21,1,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
499,Chris Mavinga,cd COD,DF,LA Galaxy,31,1991,12.5,7,0.56,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
500,Max,br BRA,MFFW,Colorado Rapids,21,2001,7.4,17,2.31,16,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Rk
501,Andreas Maxsø,dk DEN,DF,Colorado Rapids,28,1994,32.5,10,0.31,8,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
502,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,25,1997,20.4,39,1.91,30,5,2,0,2,0,3,0.15,2,0,0,0,1,0,Matches
503,Hugo-Hilaire Mbongue Mbongue,ca CAN,FWMF,Toronto FC,18,2004,2.9,7,2.43,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
504,John McCarthy,us USA,GK,LAFC,30,1992,25.0,5,0.20,4,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
505,Dax McCarty,us USA,MF,Nashville SC,35,1987,21.0,46,2.19,37,3,1,1,1,3,4,0.19,2,0,0,0,1,1,Matches
506,Jack McGlynn,us USA,MF,Philadelphia Union,19,2003,18.0,64,3.55,48,10,2,3,1,0,5,0.28,5,0,0,0,0,0,Matches
507,Zac McGraw,ca CAN,DF,Portland Timbers,25,1997,26.9,10,0.37,9,0,0,0,0,1,1,0.04,1,0,0,0,0,0,Matches
508,Duncan McGuire,us USA,FW,Orlando City,21,2001,15.4,32,2.07,19,0,5,3,3,2,5,0.32,2,0,2,1,0,0,Matches
509,Kendall McIntosh,us USA,GK,Sporting KC,29,1994,13.2,2,0.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
510,Thomas McNamara,us USA,MFFW,NE Revolution,31,1991,2.1,4,1.88,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
511,Christopher McVey,se SWE,DF,Inter Miami,25,1997,13.5,10,0.74,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
512,Jimmy Medranda,co COL,MFDF,Columbus Crew,28,1994,1.2,5,4.29,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
513,Tim Melia,us USA,GK,Sporting KC,36,1986,15.8,3,0.19,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
514,Vinicius Mello,br BRA,FW,Charlotte,20,2002,0.6,2,3.16,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
515,Jonathan Mensah,gh GHA,DF,SJ Earthquakes,32,1990,21.7,14,0.65,11,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
516,Justin Meram,iq IRQ,FWMF,Charlotte,34,1988,14.8,42,2.84,31,7,4,0,0,0,6,0.41,4,2,0,0,0,0,Matches
517,Justin Meram,iq IRQ,FWMF,Real Salt Lake,34,1988,2.0,6,2.93,6,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
518,Lionel Messi,ar ARG,FWMF,Inter Miami,35,1987,4.1,27,6.51,14,1,5,1,6,0,3,0.72,3,0,0,0,0,0,Matches
519,Matt Miazga,us USA,DF,FC Cincinnati,27,1995,26.5,19,0.72,17,0,0,2,0,0,2,0.08,2,0,0,0,0,0,Matches
520,Micael,br BRA,DF,Houston Dynamo,22,2000,21.9,9,0.41,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
521,Novak Mićović,rs SRB,GK,LA Galaxy,21,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
522,Matko Miljevic,us USA,MFFW,CF Montréal,21,2001,1.5,5,3.46,2,0,1,1,1,0,1,0.69,1,0,0,0,0,0,Matches
523,Eric Miller,us USA,DF,Portland Timbers,30,1993,13.4,9,0.67,7,2,0,0,0,0,1,0.07,0,1,0,0,0,0,Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,20.5,16,0.78,15,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,5.3,1,0.19,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Rk
526,Tyler Miller,us USA,GK,D.C. United,29,1993,24.5,10,0.41,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
527,Kevin Molino,tt TRI,MFFW,Columbus Crew,32,1990,0.7,5,7.26,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,72,3.05,60,1,1,6,3,1,9,0.38,8,0,0,1,0,0,Matches
530,Fredy Montero,co COL,FWMF,Seattle Sounders,35,1987,4.8,16,3.30,9,1,0,3,1,2,2,0.41,1,0,0,0,1,0,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,59,1.92,43,6,4,0,5,1,5,0.16,5,0,0,0,0,0,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,21,2.31,14,0,1,2,4,0,2,0.22,1,0,1,0,0,0,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,3,1.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,14,1.08,13,0,0,1,0,0,2,0.15,2,0,0,0,0,0,Matches
535,Maximiliano Moralez,ar ARG,MFFW,NYCFC,35,1987,3.5,19,5.45,16,1,0,0,1,1,1,0.29,1,0,0,0,0,0,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,50,1.54,43,3,3,0,1,0,8,0.25,6,1,1,0,0,0,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,41,1.64,33,2,1,1,4,0,5,0.20,5,0,0,0,0,0,Matches
538,Santiago Moreno,co COL,FWMF,Portland Timbers,22,2000,25.9,94,3.63,75,6,7,5,1,0,12,0.46,9,0,1,2,0,0,Matches
539,Lewis Morgan,sct SCO,MFFW,NY Red Bulls,26,1996,3.3,13,3.94,6,2,2,2,1,0,0,0.00,0,0,0,0,0,0,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,81,2.83,70,0,4,2,1,4,10,0.35,9,0,0,0,0,1,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,35,1.59,27,0,1,4,3,0,2,0.09,1,0,0,1,0,0,Matches
542,Edwin Mosquera,co COL,FWMF,Atlanta Utd,21,2001,4.9,19,3.89,12,0,3,0,3,1,4,0.82,3,0,0,0,1,0,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,17,0.68,12,0,0,0,3,2,3,0.12,2,0,0,0,1,0,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,31,3.05,20,11,0,0,0,0,4,0.39,2,2,0,0,0,0,Matches
545,Chris Mueller,us USA,FWMF,Chicago Fire,26,1996,7.9,21,2.67,13,2,3,1,1,1,3,0.38,2,0,0,0,1,0,Matches
546,Hany Mukhtar,de GER,FWMF,Nashville SC,27,1995,31.5,155,4.92,68,35,17,23,11,1,24,0.76,10,4,4,4,2,0,Matches
547,José Mulato,co COL,FWMF,FC Dallas,20,2003,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
548,O'Vonte Mullings,ca CAN,MFDF,NY Red Bulls,22,2000,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,1,0.82,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,8,0.47,7,0,0,0,0,1,2,0.12,1,0,0,0,0,1,Matches
Rk
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,20,1.50,19,0,1,0,0,0,5,0.37,5,0,0,0,0,0,Matches
552,Alex Muyl,us USA,MFDF,Nashville SC,27,1995,22.7,38,1.68,30,0,1,2,4,1,5,0.22,5,0,0,0,0,0,Matches
553,Tristan Muyumba,,MF,Atlanta Utd,25,1997,9.1,26,2.87,24,0,0,1,1,0,2,0.22,1,0,0,1,0,0,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,71,2.29,56,0,1,3,6,5,6,0.19,4,0,0,2,0,0,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,32,2.61,28,0,2,1,1,0,2,0.16,2,0,0,0,0,0,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,13,1.06,10,0,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,28,1.28,25,0,1,2,0,0,5,0.23,4,0,0,1,0,0,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,28,2.85,18,1,4,4,1,0,1,0.10,1,0,0,0,0,0,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,37,2.17,30,1,2,0,3,1,6,0.35,5,0,0,0,1,0,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,8,0.56,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,16,1.40,12,2,0,1,0,1,1,0.09,1,0,0,0,0,0,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,15,0.50,10,0,0,5,0,0,1,0.03,1,0,0,0,0,0,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,25,1.70,20,1,2,2,0,0,2,0.14,1,0,1,0,0,0,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,23,1.64,18,0,3,1,1,0,1,0.07,1,0,0,0,0,0,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,35,1.43,30,3,1,0,1,0,3,0.12,3,0,0,0,0,0,Matches
567,Harvey Neville,ie IRL,DFMF,Inter Miami,20,2002,2.2,4,1.86,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
568,Jean-Claude Ngando,cm CMR,MFFW,Vancouver W'caps,23,1999,0.9,3,3.42,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
569,Sam Nicholson,sct SCO,MFDF,Colorado Rapids,28,1995,16.6,31,1.87,24,0,4,0,3,0,2,0.12,2,0,0,0,0,0,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,5,0.70,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,2,0.30,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,1,0.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
574,Tsiki Ntsabeleng,za RSA,MFFW,FC Dallas,24,1998,3.9,7,1.78,6,0,0,0,1,0,3,0.76,3,0,0,0,0,0,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,55,1.92,46,2,3,0,1,3,5,0.17,2,1,1,0,0,1,Matches
Rk
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,49,2.91,32,3,5,0,5,4,3,0.18,2,1,0,0,0,0,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,4,0.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
579,Kevin O'Toole,us USA,DFMF,NYCFC,24,1998,13.3,26,1.95,20,1,1,1,3,0,0,0.00,0,0,0,0,0,0,Matches
580,Jáder Obrian,co COL,FWMF,FC Dallas,27,1995,21.0,59,2.81,45,0,6,3,5,0,8,0.38,5,0,2,0,1,0,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,23,1.36,14,0,2,3,4,0,2,0.12,0,0,0,2,0,0,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,66,2.74,52,0,4,4,5,1,6,0.25,4,0,0,0,2,0,Matches
583,Martín Ojeda,ar ARG,FWMF,Orlando City,24,1998,19.5,79,4.05,46,23,2,6,0,2,10,0.51,10,0,0,0,0,0,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,18,2.70,11,0,3,2,2,0,2,0.30,0,0,1,0,1,0,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,39,2.98,29,0,4,0,6,0,3,0.23,2,0,0,0,1,0,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,31,3.01,23,3,2,3,0,0,3,0.29,3,0,0,0,0,0,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,8,2.75,8,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,11,3.57,5,0,4,0,2,0,0,0.00,0,0,0,0,0,0,Matches
591,Prince Osei Owusu,de GER,FW,Toronto FC,26,1997,2.9,5,1.74,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
592,Jonathan Osorio,ca CAN,MFFW,Toronto FC,30,1992,20.8,56,2.69,48,0,4,0,3,1,8,0.38,8,0,0,0,0,0,Matches
593,Tomáš Ostrák,cz CZE,MFFW,St. Louis,22,2000,12.8,38,2.98,26,1,4,5,2,0,5,0.39,3,0,0,2,0,0,Matches
594,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,56,2.81,47,2,1,1,2,3,4,0.20,4,0,0,0,0,0,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,3,1.74,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,4,0.14,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,9,0.94,7,0,0,0,2,0,1,0.10,1,0,0,0,0,0,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,64,2.37,55,3,0,2,4,0,3,0.11,3,0,0,0,0,0,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,37,2.64,30,2,1,1,1,2,3,0.21,2,0,1,0,0,0,Matches
600,Victor Pálsson,is ISL,DFMF,D.C. United,31,1991,17.5,15,0.86,14,1,0,0,0,0,4,0.23,4,0,0,0,0,0,Matches
Rk
601,Jack Panayotou,us USA,MFDF,NE Revolution,18,2004,3.6,8,2.24,5,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,59,2.78,49,0,3,2,3,2,3,0.14,3,0,0,0,0,0,Matches
