ranker,player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
542,Martín Ojeda,ar ARG,MFFW,Orlando City,25,1998,21.2,95,4.50,57,31,3,3,0,1,13,0.62,7,3,1,2,0,0,Matches
543,Cristian Olivera,uy URU,FWMF,LAFC,21,2002,19.0,60,3.15,39,1,8,6,4,2,5,0.26,4,0,0,0,0,1,Matches
544,Christopher Olney,us USA,MF,Philadelphia Union,17,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
545,Tani Oluwaseyi,ca CAN,FWMF,Minnesota Utd,23,2000,12.0,19,1.58,11,0,1,2,5,0,6,0.50,6,0,0,0,0,0,Matches
546,Wyatt Omsberg,us USA,DF,Chicago Fire,28,1995,9.3,7,0.75,5,1,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
547,Kwadwo Opoku,gh GHA,MFFW,CF Montréal,22,2001,5.8,13,2.24,12,0,1,0,0,0,5,0.86,4,0,1,0,0,0,Matches
548,Nathan Ordaz,sv SLV,FWMF,LAFC,20,2004,4.2,8,1.89,6,1,0,1,0,0,4,0.94,3,0,0,1,0,0,Matches
549,Luca Orellano,ar ARG,DFFW,FC Cincinnati,23,2000,29.4,120,4.08,73,17,15,6,9,0,10,0.34,7,0,2,1,0,0,Matches
550,Prince Osei Owusu,de GER,FW,Toronto FC,27,1997,20.4,32,1.57,22,1,1,3,4,1,2,0.10,1,0,0,0,1,0,Matches
Rk
551,Jonathan Osorio,ca CAN,MFFW,Toronto FC,31,1992,20.6,72,3.50,59,3,3,0,5,2,6,0.29,6,0,0,0,0,0,Matches
552,Tomáš Ostrák,cz CZE,MF,St. Louis,23,2000,7.7,19,2.49,15,0,1,0,1,2,3,0.39,3,0,0,0,0,0,Matches
553,Javier Otero,ve VEN,GK,Orlando City,21,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
554,Bryan Oviedo,cr CRC,DF,Real Salt Lake,33,1990,7.1,20,2.83,14,4,0,0,1,1,4,0.57,1,2,0,0,0,1,Matches
555,Devin Padelford,us USA,DF,Minnesota Utd,21,2003,17.7,15,0.85,9,4,1,0,1,0,2,0.11,0,2,0,0,0,0,Matches
556,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30.0,5,0.17,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
557,Joseph Paintsil,gh GHA,FW,LA Galaxy,25,1998,25.5,98,3.84,65,9,5,8,11,0,15,0.59,12,1,0,1,1,0,Matches
558,Nelson Palacio,co COL,MF,Real Salt Lake,22,2001,8.3,21,2.54,20,0,0,0,1,0,2,0.24,2,0,0,0,0,0,Matches
559,Sergi Palencia,es ESP,DFMF,LAFC,27,1996,25.4,53,2.08,39,4,2,2,3,3,7,0.28,5,0,0,1,1,0,Matches
560,Jack Panayotou,us USA,FWMF,NE Revolution,19,2004,2.9,4,1.37,1,0,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
561,Elliot Panicco,us USA,GK,Nashville SC,27,1996,4.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
562,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,14.5,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
563,Cristhian Paredes,py PAR,MF,Portland Timbers,25,1998,15.0,29,1.93,24,0,2,1,2,0,5,0.33,3,0,0,1,1,0,Matches
564,Isaiah Parente,us USA,MF,LA Galaxy,23,2000,0.5,1,2.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
565,Tim Parker,us USA,DF,NE Revolution,30,1993,4.4,3,0.68,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
566,Tim Parker,us USA,DF,St. Louis,30,1993,19.9,16,0.80,14,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
567,Keaton Parks,us USA,MF,NYCFC,26,1997,27.8,61,2.19,54,0,2,3,1,1,5,0.18,5,0,0,0,0,0,Matches
568,Jamie Paterson,eng ENG,FWMF,Charlotte,32,1991,0.5,1,1.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
569,João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,14.2,48,3.39,29,10,3,1,4,1,2,0.14,2,0,0,0,0,0,Matches
570,Tom Pearce,eng ENG,DF,CF Montréal,25,1998,2.8,5,1.81,4,1,0,0,0,0,1,0.36,1,0,0,0,0,0,Matches
571,João Pedro,br BRA,DF,Charlotte,20,2003,5.1,10,1.96,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
572,Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,19.2,41,2.14,28,0,6,4,3,0,5,0.26,3,0,2,0,0,0,Matches
573,Matti Peltola,fi FIN,MFDF,D.C. United,21,2002,24.6,32,1.30,28,0,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
574,Andrés Perea,us USA,MF,NYCFC,23,2000,13.4,36,2.68,29,0,2,2,2,1,3,0.22,2,0,0,0,1,0,Matches
575,Daniel Pereira,ve VEN,MF,Austin,23,2000,22.6,67,2.97,48,9,3,1,4,2,7,0.31,6,0,1,0,0,0,Matches
Rk
576,Joaquín Pereyra,ar ARG,MFFW,Minnesota Utd,25,1998,4.5,19,4.20,15,1,1,1,1,0,1,0.22,1,0,0,0,0,0,Matches
577,Jonathan Perez,mx MEX,MFFW,Nashville SC,21,2003,2.6,8,3.05,6,1,0,1,0,0,2,0.76,1,0,0,1,0,0,Matches
578,Jonathan Perez,mx MEX,FWMF,LA Galaxy,21,2003,1.5,11,7.50,7,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
579,Nikola Petković,rs SRB,MF,Charlotte,20,2003,5.6,15,2.71,13,0,1,1,0,0,1,0.18,0,0,1,0,0,0,Matches
580,Luca Petrasso,ca CAN,MFFW,Orlando City,23,2000,0.3,2,7.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
581,Raoul Petretta,it ITA,DF,Toronto FC,26,1997,21.1,28,1.32,22,2,0,2,1,1,3,0.14,3,0,0,0,0,0,Matches
582,Fafà Picault,ht HAI,FWMF,Vancouver W'caps,32,1991,18.6,59,3.17,33,0,9,7,9,1,9,0.48,4,0,2,2,1,0,Matches
583,Kayden Pierre,us USA,DF,Sporting KC,20,2003,5.0,6,1.19,4,0,1,0,0,1,1,0.20,1,0,0,0,0,0,Matches
584,Samuel Piette,ca CAN,MF,CF Montréal,29,1994,23.7,35,1.47,33,0,0,1,0,1,3,0.13,3,0,0,0,0,0,Matches
585,Mauricio Pineda,us USA,DFMF,Chicago Fire,26,1997,12.8,11,0.86,10,0,0,1,0,0,2,0.16,2,0,0,0,0,0,Matches
586,Malik Pinto,us USA,MFFW,FC Cincinnati,21,2002,1.7,2,1.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
587,Gabriel Pirani,br BRA,MFFW,D.C. United,21,2002,14.9,54,3.63,37,1,8,6,2,0,8,0.54,4,0,3,1,0,0,Matches
588,Matt Polster,us USA,MF,NE Revolution,30,1993,29.3,29,0.99,27,1,0,0,1,0,2,0.07,2,0,0,0,0,0,Matches
589,Célio Pompeu,br BRA,FWMF,St. Louis,24,1999,13.8,61,4.42,37,10,9,3,2,0,4,0.29,3,0,0,0,1,0,Matches
590,Paxton Pomykal,us USA,MF,FC Dallas,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
591,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,26,1997,8.2,14,1.71,10,1,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
592,Tomas Pondeca,us USA,MF,FC Dallas,22,2001,1.3,3,2.33,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
593,Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,8.7,18,2.07,9,1,1,2,4,1,0,0.00,0,0,0,0,0,0,Matches
594,Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,5.3,9,1.69,9,0,0,0,0,0,2,0.37,2,0,0,0,0,0,Matches
595,Andrew Privett,us USA,DF,Charlotte,23,2000,29.8,16,0.54,14,0,0,1,0,1,2,0.07,2,0,0,0,0,0,Matches
596,Riqui Puig,es ESP,MF,LA Galaxy,24,1999,28.2,180,6.38,141,3,14,12,7,3,25,0.89,20,0,1,3,1,0,Matches
597,Teemu Pukki,fi FIN,FW,Minnesota Utd,33,1990,10.4,30,2.87,18,0,1,8,2,1,3,0.29,1,0,0,1,1,0,Matches
598,Alan Pulido,mx MEX,FWMF,Sporting KC,32,1991,21.7,60,2.76,48,0,2,5,3,2,11,0.51,8,0,2,1,0,0,Matches
599,John Pulskamp,us USA,GK,Sporting KC,22,2001,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
600,Philip Quinton,us USA,DF,Columbus Crew,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
601,Philip Quinton,us USA,DF,Real Salt Lake,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
602,Nemanja Radoja,rs SRB,MF,Sporting KC,30,1993,23.6,44,1.86,41,0,0,2,0,1,5,0.21,5,0,0,0,0,0,Matches
603,Jeremy Rafanello,us USA,MF,Philadelphia Union,23,2000,3.6,10,2.80,9,0,0,1,0,0,2,0.56,1,0,0,1,0,0,Matches
604,Jackson Ragen,us USA,DF,Seattle Sounders,25,1998,32.2,29,0.90,25,0,1,2,1,0,1,0.03,1,0,0,0,0,0,Matches
605,Brooklyn Raines,us USA,MFFW,Houston Dynamo,18,2005,4.7,8,1.71,5,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
606,Alonso Ramírez,mx MEX,MF,Austin,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
607,Anthony Ramirez,us USA,MF,FC Dallas,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
608,Christian Ramirez,us USA,MFFW,Columbus Crew,32,1991,15.9,47,2.96,42,0,0,3,1,1,9,0.57,7,0,0,2,0,0,Matches
609,Rubén Ramos,us USA,FWMF,LA Galaxy,17,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
610,Ryan Raposo,ca CAN,DFMF,Vancouver W'caps,24,1999,17.6,56,3.18,37,11,1,2,4,1,5,0.28,3,1,1,0,0,0,Matches
611,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
612,Tim Ream,us USA,DF,Charlotte,36,1987,8.8,6,0.68,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
613,Federico Redondo,ar ARG,MF,Inter Miami,21,2003,12.4,21,1.69,21,0,0,0,0,0,3,0.24,3,0,0,0,0,0,Matches
614,Jayden Reid,us USA,DF,St. Louis,22,2001,8.1,24,2.95,20,0,3,0,1,0,5,0.61,3,0,1,0,1,0,Matches
615,Marco Reus,de GER,MF,LA Galaxy,34,1989,4.0,25,6.28,20,0,1,2,1,1,3,0.75,2,0,0,1,0,0,Matches
616,Andrés Reyes,co COL,DF,NY Red Bulls,24,1999,16.6,11,0.66,7,0,2,2,0,0,4,0.24,1,0,2,1,0,0,Matches
617,Justin Reynolds,us USA,DF,Chicago Fire,19,2004,2.5,3,1.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
618,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,28,1995,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
619,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
620,Will Richmond,us USA,FW,SJ Earthquakes,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
621,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
622,Jamar Ricketts,us USA,MF,SJ Earthquakes,22,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
623,Kalani Rienzi,us USA,DFFW,Seattle Sounders,21,2002,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
624,Emiliano Rigoni,ar ARG,FW,Austin,30,1993,7.8,21,2.69,13,6,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
625,Alexander Ring,fi FIN,MF,Austin,32,1991,28.8,62,2.15,46,10,1,3,1,1,12,0.42,10,1,0,0,0,1,Matches
Rk
626,Birk Risa,no NOR,DF,NYCFC,25,1998,23.9,10,0.42,7,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
627,Miles Robinson,us USA,DF,FC Cincinnati,26,1997,24.8,20,0.81,15,0,0,2,1,2,3,0.12,2,0,0,1,0,0,Matches
628,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,28,1995,19.6,15,0.77,11,0,0,1,2,1,1,0.05,1,0,0,0,0,0,Matches
629,Rodrigues,br BRA,DF,SJ Earthquakes,26,1997,30.6,24,0.78,19,0,1,3,0,1,2,0.07,2,0,0,0,0,0,Matches
630,Jonathan Rodríguez,uy URU,FW,Portland Timbers,30,1993,27.0,79,2.93,53,2,11,10,2,1,12,0.44,9,0,1,0,1,1,Matches
631,Martín Rodríguez,cl CHI,MF,D.C. United,29,1994,14.0,33,2.36,27,4,0,0,0,2,6,0.43,3,2,0,0,0,1,Matches
632,Memo Rodriguez,us USA,MF,Sporting KC,28,1995,17.9,84,4.68,48,22,4,3,4,3,7,0.39,3,4,0,0,0,0,Matches
633,Santiago Rodríguez,uy URU,FWMF,NYCFC,24,2000,31.0,166,5.35,112,19,17,6,11,1,21,0.68,11,1,5,1,3,0,Matches
634,Matías Rojas,py PAR,MFFW,Inter Miami,28,1995,8.9,26,2.92,19,3,1,1,1,1,5,0.56,4,0,1,0,0,0,Matches
635,Alex Roldan,sv SLV,DF,Seattle Sounders,27,1996,25.4,55,2.17,40,7,4,2,2,0,3,0.12,3,0,0,0,0,0,Matches
636,Cristian Roldan,us USA,MFFW,Seattle Sounders,28,1995,31.5,97,3.08,80,6,3,3,4,1,10,0.32,7,1,0,1,1,0,Matches
637,Kage Romanshyn,us USA,FW,Minnesota Utd,18,2005,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
638,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
639,David Romney,us USA,DF,NE Revolution,30,1993,24.6,10,0.41,10,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
640,Connor Ronan,ie IRL,MF,Colorado Rapids,25,1998,20.1,47,2.34,38,8,0,1,0,0,3,0.15,2,1,0,0,0,0,Matches
641,Joseph Rosales,hn HON,DFMF,Minnesota Utd,23,2000,26.7,104,3.90,57,32,5,7,2,1,14,0.53,7,6,0,1,0,0,Matches
642,Keegan Rosenberry,us USA,DF,Colorado Rapids,30,1993,29.1,39,1.34,34,2,0,2,1,0,3,0.10,3,0,0,0,0,0,Matches
643,Daniel Rosero,co COL,DF,Sporting KC,30,1993,21.0,7,0.33,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
644,Diego Rossi,uy URU,MFFW,Columbus Crew,25,1998,29.2,111,3.80,68,24,5,12,2,0,15,0.51,8,3,0,4,0,0,Matches
645,Sigurd Rosted,no NOR,DF,Toronto FC,29,1994,19.5,7,0.36,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
646,Paul Rothrock,us USA,FW,Seattle Sounders,25,1999,14.6,34,2.33,19,1,3,5,6,0,7,0.48,2,0,0,1,4,0,Matches
647,Ruan,br BRA,DFMF,FC Dallas,28,1995,4.7,15,3.16,14,1,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
648,Ruan,br BRA,DFMF,CF Montréal,28,1995,22.1,49,2.21,39,1,5,0,3,1,6,0.27,5,0,1,0,0,0,Matches
649,Diego Rubio,cl CHI,FW,Austin,30,1993,20.9,35,1.67,27,1,0,2,5,0,5,0.24,3,0,0,0,2,0,Matches
650,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,33,1990,15.0,48,3.20,31,1,3,11,1,1,2,0.13,2,0,0,0,0,0,Matches
Rk
651,Pablo Ruíz,ar ARG,MFFW,Real Salt Lake,25,1998,1.9,10,5.29,6,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
652,David Ruíz-Ochoa,hn HON,MFDF,Inter Miami,19,2004,12.1,17,1.41,14,0,1,1,1,0,4,0.33,4,0,0,0,0,0,Matches
653,Albert Rusnák,sk SVK,MF,Seattle Sounders,29,1994,28.1,128,4.55,71,45,2,5,2,3,19,0.68,11,6,0,0,1,1,Matches
654,Johnny Russell,sct SCO,FW,Sporting KC,33,1990,19.2,70,3.64,37,15,6,3,9,0,7,0.36,4,1,1,0,1,0,Matches
655,Jacen Russell-Rowe,ca CAN,MFFW,Columbus Crew,21,2002,11.5,29,2.52,25,0,1,1,1,1,0,0.00,0,0,0,0,0,0,Matches
656,Ryan Sailor,us USA,DF,Inter Miami,25,1998,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
657,Carle-Fred Sainte,ht HAI,MF,FC Dallas,21,2002,1.7,4,2.42,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
658,Nathan-Dylan Saliba,ca CAN,MF,CF Montréal,19,2004,18.3,30,1.64,26,1,2,1,0,0,1,0.05,1,0,0,0,0,0,Matches
659,Dániel Sallói,hu HUN,FW,Sporting KC,27,1996,23.6,80,3.39,55,9,7,6,2,1,8,0.34,6,0,0,2,0,0,Matches
660,Tobias Salquist,dk DEN,DF,Chicago Fire,28,1995,10.2,6,0.59,6,0,0,0,0,0,3,0.29,3,0,0,0,0,0,Matches
661,Ilie Sánchez,es ESP,MF,LAFC,33,1990,24.0,37,1.54,29,0,1,5,1,1,5,0.21,3,0,0,2,0,0,Matches
662,James Sands,us USA,MF,NYCFC,23,2000,28.4,36,1.27,31,0,0,1,1,3,4,0.14,4,0,0,0,0,0,Matches
663,William Sands,us USA,DF,NE Revolution,23,2000,4.8,7,1.45,6,0,0,0,0,1,2,0.42,2,0,0,0,0,0,Matches
664,William Sands,us USA,DF,Columbus Crew,23,2000,2.8,4,1.41,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
665,Jeong Sangbin,kr KOR,FWMF,Minnesota Utd,21,2002,24.1,61,2.53,45,7,3,3,3,0,3,0.12,2,0,0,0,1,0,Matches
666,Sergio Santos Gomes,br BRA,FW,FC Cincinnati,29,1994,10.3,37,3.60,25,0,1,4,6,1,5,0.49,3,0,0,0,1,1,Matches
667,Pedro Santos,pt POR,DFMF,D.C. United,35,1988,20.0,59,2.95,31,18,3,3,3,1,6,0.30,3,3,0,0,0,0,Matches
668,Rafael Santos,br BRA,DF,Orlando City,25,1998,23.0,41,1.78,36,2,0,0,1,2,4,0.17,4,0,0,0,0,0,Matches
669,Hayden Sargis,us USA,DF,D.C. United,21,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
670,Nick Scardina,us USA,FW,Charlotte,22,2001,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
671,Rodrigo Schlegel,ar ARG,DF,Orlando City,26,1997,25.5,15,0.59,8,3,0,2,1,1,1,0.04,1,0,0,0,0,0,Matches
672,Tate Schmitt,us USA,DF,Houston Dynamo,26,1997,4.8,14,2.88,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
673,David Schnegg,at AUT,DF,D.C. United,25,1998,1.3,6,4.46,3,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
674,Alessandro Schöpf,at AUT,MFDF,Vancouver W'caps,29,1994,21.5,56,2.60,44,1,3,6,2,0,7,0.33,6,0,1,0,0,0,Matches
675,Patrick Schulte,us USA,GK,Columbus Crew,22,2001,27.0,4,0.15,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
676,Tarik Scott,us USA,FW,FC Dallas,18,2005,0.6,2,3.33,1,0,0,0,1,0,1,1.67,0,0,0,0,1,0,Matches
677,Dante Sealy,us USA,DFMF,FC Dallas,20,2003,9.6,24,2.52,17,0,2,2,3,0,2,0.21,1,0,0,0,1,0,Matches
678,Gabe Segal,us USA,FW,Houston Dynamo,22,2001,2.2,5,2.23,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
679,Eddie Segura,co COL,DFMF,LAFC,26,1997,15.0,12,0.80,9,0,0,1,1,1,1,0.07,1,0,0,0,0,0,Matches
680,Amar Sejdic,us USA,MF,Nashville SC,27,1996,3.4,11,3.22,9,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
681,Oliver Semmle,de GER,GK,Philadelphia Union,25,1998,15.6,3,0.19,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
682,Brandon Servania,us USA,MF,Toronto FC,24,1999,0.7,1,1.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
683,Jacob Shaffelburg,ca CAN,FWDF,Nashville SC,24,1999,15.7,33,2.11,22,0,4,2,4,1,3,0.19,3,0,0,0,0,0,Matches
684,Xherdan Shaqiri,ch SUI,MFFW,Chicago Fire,32,1991,8.2,26,3.16,21,5,0,0,0,0,5,0.61,4,1,0,0,0,0,Matches
685,Charles Sharp,us USA,FWMF,Toronto FC,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
686,Samuel Shashoua,eng ENG,MFFW,Minnesota Utd,24,1999,0.2,3,12.27,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
687,Khiry Shelton,us USA,DF,Sporting KC,30,1993,11.5,15,1.31,12,0,2,1,0,0,3,0.26,3,0,0,0,0,0,Matches
688,Show,ao ANG,MF,FC Dallas,24,1999,5.5,14,2.57,13,0,1,0,0,0,1,0.18,1,0,0,0,0,0,Matches
689,Marcelo Silva,uy URU,DF,Real Salt Lake,34,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
690,Tommy Silva,us USA,DF,Real Salt Lake,21,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
691,Xande Silva,pt POR,FWMF,Atlanta Utd,26,1997,16.1,60,3.72,45,0,8,6,1,0,4,0.25,3,0,0,1,0,0,Matches
692,Jonathan Sirois,ca CAN,GK,CF Montréal,22,2001,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
693,Jack Skahan,us USA,MFFW,SJ Earthquakes,25,1998,9.6,34,3.56,24,2,3,4,1,0,4,0.42,2,0,1,1,0,0,Matches
694,Joseph Skinner,us USA,FW,Nashville SC,20,2003,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
695,Bartosz Slisz,pl POL,MF,Atlanta Utd,24,1999,26.6,64,2.40,56,0,0,5,2,1,3,0.11,3,0,0,0,0,0,Matches
696,Tyger Smalls,,FW,Charlotte,,,2.5,11,4.38,8,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
697,Alec Smir,us USA,GK,Minnesota Utd,24,1999,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
698,Brad Smith,au AUS,FWDF,Houston Dynamo,29,1994,4.5,10,2.24,9,1,0,0,0,0,2,0.45,2,0,0,0,0,0,Matches
699,Kyle Smith,us USA,DFMF,Orlando City,32,1992,12.8,31,2.42,29,0,0,1,1,0,4,0.31,4,0,0,0,0,0,Matches
700,Mohammed Sofo,gh GHA,MF,NY Red Bulls,19,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
701,Joaquin Sosa,uy URU,DF,CF Montréal,22,2002,14.1,14,0.99,5,1,2,4,1,1,3,0.21,0,0,0,2,1,0,Matches
702,Arnaud Souquet,fr FRA,DF,Chicago Fire,31,1992,20.8,30,1.45,26,3,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
703,Ryan Spaulding,us USA,DFMF,NE Revolution,25,1998,5.0,5,1.00,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
704,Tyrese Spicer,tt TRI,DFMF,Toronto FC,23,2000,11.8,15,1.27,11,1,2,0,1,0,2,0.17,2,0,0,0,0,0,Matches
705,Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26.0,7,0.27,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
706,Mason Stajduhar,us USA,GK,Orlando City,26,1997,4.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
707,Zack Steffen,us USA,GK,Colorado Rapids,28,1995,33.0,9,0.27,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
708,Daniel Steres,us USA,DF,Houston Dynamo,33,1990,13.0,19,1.46,16,0,0,3,0,0,3,0.23,3,0,0,0,0,0,Matches
709,Kimani Stewart-Baynes,ca CAN,FWMF,Colorado Rapids,19,2005,1.6,3,1.91,2,0,0,0,1,0,1,0.64,1,0,0,0,0,0,Matches
710,Jared Stroud,us USA,MFFW,D.C. United,27,1996,27.7,70,2.53,54,2,4,5,5,0,10,0.36,8,0,0,1,1,0,Matches
711,Peter Stroud,us USA,MF,NY Red Bulls,21,2002,9.4,18,1.92,15,0,0,1,1,1,2,0.21,2,0,0,0,0,0,Matches
712,Brad Stuver,us USA,GK,Austin,32,1991,34.0,10,0.29,8,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
713,Luis Suárez,uy URU,FW,Inter Miami,37,1987,21.3,76,3.56,54,3,7,4,8,0,20,0.94,11,1,3,2,3,0,Matches
714,Cavan Sullivan,us USA,MFFW,Philadelphia Union,14,2009,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
715,Quinn Sullivan,us USA,MFFW,Philadelphia Union,19,2004,26.7,92,3.45,69,2,9,8,3,1,15,0.56,13,0,1,1,0,0,Matches
716,Lawson Sunderland,us USA,MF,Inter Miami,22,2001,2.1,6,2.81,6,0,0,0,0,0,1,0.47,1,0,0,0,0,0,Matches
717,Finn Surman,nz NZL,DF,Portland Timbers,20,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
718,Sam Surridge,eng ENG,FW,Nashville SC,25,1998,26.5,54,2.04,38,1,5,7,3,0,5,0.19,2,0,2,0,1,0,Matches
719,Oleksandr Svatok,ua UKR,DF,Austin,29,1994,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
720,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,32,1991,27.0,27,1.00,16,0,1,8,1,1,5,0.19,3,0,0,2,0,0,Matches
721,Karol Świderski,pl POL,FW,Charlotte,27,1997,5.9,21,3.57,13,0,1,4,3,0,4,0.68,3,0,0,1,0,0,Matches
722,Nkosi Tafari,us USA,DF,FC Dallas,26,1997,25.0,18,0.72,17,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
